"","name","type","rent","date"
"56311","LAGUNA PARK","NA","2.06",NA
"56312","LAGUNA PARK","NA",NA,NA
"56313","LAGUNA PARK","NA","2",NA
"56314","LAKEPOINT CONDO","Condo","2.02",NA
"56315","LAKESHORE","Condo","3.44",NA
"56316","LAKEVILLE","Condo","3.94",NA
"56317","LAKEVILLE","Condo","3.59",NA
"56318","LAKEVILLE","Condo","3.33",NA
"56319","LAKEVILLE","Condo","3.33",NA
"56320","LANDBAY CONDO","Condo",NA,NA
"56321","LANDBAY CONDO","Condo","2.5",NA
"56322","LANDBAY CONDO","Condo",NA,NA
"56323","LANDRIDGE CONDO","Condo",NA,NA
"56324","LANDRIDGE CONDO","Condo",NA,NA
"56325","LANGSTON VILLE","NA","2.63",NA
"56326","LANGSTON VILLE","NA","2.53",NA
"56327","LE CRESCENDO","Condo","2.39",NA
"56328","LE HILL CONDO","Condo","2.5",NA
"56329","LE HILL CONDO","Condo","2.5",NA
"56330","LE HILL CONDO","Condo","2.5",NA
"56331","LE HILL CONDO","Condo","2.5",NA
"56332","LEEDON 2","Condo","4.19",NA
"56333","LEEDON 2","Condo","4",NA
"56334","LEEDON RESIDENCE","Condo","3.4",NA
"56335","LEEDON RESIDENCE","Condo","4.83",NA
"56336","LEEDON RESIDENCE","Condo","4.72",NA
"56337","LEEDON RESIDENCE","Condo","3.4",NA
"56338","LEEDON RESIDENCE","Condo","4.46",NA
"56339","LEEDON RESIDENCE","Condo","5.17",NA
"56340","LEEDON RESIDENCE","Condo","4.83",NA
"56341","LE HILL CONDO","Condo","2.5",NA
"56342","LEEDON 2","Condo","4.19",NA
"56343","LEEDON 2","Condo","4",NA
"56344","LEEDON RESIDENCE","Condo","3.4",NA
"56345","LEEDON RESIDENCE","Condo","4.83",NA
"56346","LEEDON RESIDENCE","Condo","4.72",NA
"56347","LEEDON RESIDENCE","Condo","3.4",NA
"56348","LEEDON RESIDENCE","Condo","4.46",NA
"56349","LEEDON RESIDENCE","Condo","5.17",NA
"56350","LEEDON RESIDENCE","Condo","4.83",NA
"56351","LEONIE GARDENS","Condo","3",NA
"56352","LEONIE GARDENS","Condo","3",NA
"56353","LEONIE TOWERS","NA",NA,NA
"56354","LEONIE TOWERS","NA",NA,NA
"56355","LEONIE TOWERS","NA",NA,NA
"56356","LEONIE TOWERS","NA",NA,NA
"56357","LIBERTE","NA","4.45",NA
"56358","LIBERTE","NA","4.45",NA
"56359","LIEN TOWERS","NA",NA,NA
"56360","LIEN TOWERS","NA",NA,NA
"56361","LIEN TOWERS","NA",NA,NA
"56362","LIIV RESIDENCES","NA",NA,NA
"56363","LIIV RESIDENCES","NA",NA,NA
"56364","LINCOLN SUITES","Condo","6.05",NA
"56365","LINCOLN SUITES","Condo","5.36",NA
"56366","LIV ON SOPHIA","NA","4.37",NA
"56367","LIV ON SOPHIA","NA","5.69",NA
"56368","LIVIA","Condo","2.38",NA
"56369","LIVIA","Condo","2.27",NA
"56370","LLOYD SIXTYFIVE","NA","6.23",NA
"56371","LIEN TOWERS","NA",NA,NA
"56372","LIIV RESIDENCES","NA",NA,NA
"56373","LIIV RESIDENCES","NA",NA,NA
"56374","LINCOLN SUITES","Condo","6.05",NA
"56375","LINCOLN SUITES","Condo","5.36",NA
"56376","LIV ON SOPHIA","NA","4.37",NA
"56377","LIV ON SOPHIA","NA","5.69",NA
"56378","LIVIA","Condo","2.38",NA
"56379","LIVIA","Condo","2.27",NA
"56380","LLOYD SIXTYFIVE","NA","6.23",NA
"56381","LLOYD SIXTYFIVE","NA","6.08",NA
"56382","LLOYD SIXTYFIVE","NA","5.78",NA
"56383","LLOYD SIXTYFIVE","NA","6.23",NA
"56384","LOFT @ HOLLAND","NA","6.26",NA
"56385","LOFT @ RANGOON","NA","3.37",NA
"56386","LOTUS @ PAYA LEBAR (EAST WING)","NA","5",NA
"56387","LOTUS @ PAYA LEBAR (EAST WING)","NA","2.85",NA
"56388","LOTUS @ PAYA LEBAR (EAST WING)","NA","3.6",NA
"56389","LOYANG VALLEY","Condo","1.34",NA
"56390","LUCIDA","NA","3.47",NA
"56391","LUCIDA","NA","3.19",NA
"56392","LUCIDA","NA","3.19",NA
"56393","LUCIDA","NA","3.47",NA
"56394","LUCIDA","NA","3.19",NA
"56395","LUCIDA","NA","3.19",NA
"56396","LUCIDA","NA","2.81",NA
"56397","LUCIDA","NA","3.47",NA
"56398","LUCIDA","NA","2.81",NA
"56399","LUCIDA","NA","2.81",NA
"56400","LUCIDA","NA","3.19",NA
"56401","LUCIDA","NA","3.19",NA
"56402","LUCIDA","NA","3.19",NA
"56403","LUCIDA","NA","3.47",NA
"56404","LUCIDA","NA","3.19",NA
"56405","LUCIDA","NA","3.19",NA
"56406","LUCIDA","NA","2.81",NA
"56407","LUCIDA","NA","3.47",NA
"56408","LUCIDA","NA","2.81",NA
"56409","LUCIDA","NA","2.81",NA
"56410","LUCIDA","NA","3.19",NA
"56411","LUCIDA","NA","3.47",NA
"56412","LUCIDA","NA","3.28",NA
"56413","LUMA","NA","3.75",NA
"56414","LUMA","NA","4.71",NA
"56415","LUMA","NA","4.71",NA
"56416","LUMA","NA","3.89",NA
"56417","LUMA","NA","4.65",NA
"56418","LUMA","NA","4.65",NA
"56419","LUMA","NA","3.89",NA
"56420","LUMA","NA","4.71",NA
"56421","LUMA","NA","4.76",NA
"56422","LUSH ON HOLLAND HILL","Condo","3.44",NA
"56423","LUSH ON HOLLAND HILL","Condo","3.51",NA
"56424","LUSH ON HOLLAND HILL","Condo","3.44",NA
"56425","LUSH ON HOLLAND HILL","Condo","3.51",NA
"56426","LUSH ON HOLLAND HILL","Condo","3.44",NA
"56427","LUSH ON HOLLAND HILL","Condo","3.44",NA
"56428","MACKENZIE 88","NA","5.12",NA
"56429","MALVERN SPRINGS","Condo","1.92",NA
"56430","MALVERN SPRINGS","Condo","1.92",NA
"56431","LUMA","NA","4.76",NA
"56432","LUSH ON HOLLAND HILL","Condo","3.44",NA
"56433","LUSH ON HOLLAND HILL","Condo","3.51",NA
"56434","LUSH ON HOLLAND HILL","Condo","3.44",NA
"56435","LUSH ON HOLLAND HILL","Condo","3.51",NA
"56436","LUSH ON HOLLAND HILL","Condo","3.44",NA
"56437","LUSH ON HOLLAND HILL","Condo","3.44",NA
"56438","MACKENZIE 88","NA","5.12",NA
"56439","MALVERN SPRINGS","Condo","1.92",NA
"56440","MALVERN SPRINGS","Condo","1.92",NA
"56441","MANDARIN GARDENS","Condo","2.29",NA
"56442","MANDARIN GARDENS","Condo","3.02",NA
"56443","MARINA BAY RESIDENCES","NA",NA,NA
"56444","MARINA BAY RESIDENCES","NA",NA,NA
"56445","MARINA BAY RESIDENCES","NA","5.2",NA
"56446","MARINA BAY RESIDENCES","NA","5.47",NA
"56447","MARINA BAY RESIDENCES","NA","5.44",NA
"56448","MARINA BAY RESIDENCES","NA",NA,NA
"56449","MARINA BAY RESIDENCES","NA","5.75",NA
"56450","MARINA BAY RESIDENCES","NA",NA,NA
"56451","MARINA BAY RESIDENCES","NA",NA,NA
"56452","MARINA BAY RESIDENCES","NA",NA,NA
"56453","MARINA BAY RESIDENCES","NA",NA,NA
"56454","MARINA BAY RESIDENCES","NA","5.26",NA
"56455","MARINA BAY RESIDENCES","NA","5.6",NA
"56456","MARINA BAY RESIDENCES","NA","5.8",NA
"56457","MARINA BAY RESIDENCES","NA",NA,NA
"56458","MARINA BAY RESIDENCES","NA","5.63",NA
"56459","MARINA BAY RESIDENCES","NA","5.74",NA
"56460","MARINA BAY RESIDENCES","NA","5.8",NA
"56461","MARINA BAY RESIDENCES","NA",NA,NA
"56462","MARINA BAY RESIDENCES","NA",NA,NA
"56463","MARINA BAY RESIDENCES","NA",NA,NA
"56464","MARINA BAY RESIDENCES","NA","5.26",NA
"56465","MARINA BAY RESIDENCES","NA","5.6",NA
"56466","MARINA BAY RESIDENCES","NA","5.8",NA
"56467","MARINA BAY RESIDENCES","NA",NA,NA
"56468","MARINA BAY RESIDENCES","NA","5.63",NA
"56469","MARINA BAY RESIDENCES","NA","5.74",NA
"56470","MARINA BAY RESIDENCES","NA","5.8",NA
"56471","MARINA BAY RESIDENCES","NA","5.42",NA
"56472","MARINA BAY RESIDENCES","NA",NA,NA
"56473","MARINA BAY RESIDENCES","NA","5.26",NA
"56474","MARINA BAY RESIDENCES","NA","5.6",NA
"56475","MARINA BAY RESIDENCES","NA","5.33",NA
"56476","MARINA BAY RESIDENCES","NA","5.73",NA
"56477","MARINA BAY SUITES","Condo","4.27",NA
"56478","MARINA BAY SUITES","Condo","4.14",NA
"56479","MARINA BAY SUITES","Condo","4.03",NA
"56480","MARINA BAY SUITES","Condo","4.68",NA
"56481","MARINA BAY SUITES","Condo","4.36",NA
"56482","MARINA BAY SUITES","Condo",NA,NA
"56483","MARINA BAY SUITES","Condo","4.62",NA
"56484","MARINA BAY SUITES","Condo","4.39",NA
"56485","MARINA ONE","Condo","5.61",NA
"56486","MARINA ONE","Condo","4.98",NA
"56487","MARINA ONE","Condo",NA,NA
"56488","MARINA ONE","Condo","5.81",NA
"56489","MARINA ONE","Condo","4.65",NA
"56490","MARINA ONE","Condo","5.49",NA
"56491","MARINA BAY SUITES","Condo","4.36",NA
"56492","MARINA BAY SUITES","Condo",NA,NA
"56493","MARINA BAY SUITES","Condo","4.62",NA
"56494","MARINA BAY SUITES","Condo","4.39",NA
"56495","MARINA ONE","Condo","5.61",NA
"56496","MARINA ONE","Condo","4.98",NA
"56497","MARINA ONE","Condo",NA,NA
"56498","MARINA ONE","Condo","5.81",NA
"56499","MARINA ONE","Condo","4.65",NA
"56500","MARINA ONE","Condo","5.49",NA
"56501","MARINA ONE","Condo","6.44",NA
"56502","MARINA ONE","Condo","4.78",NA
"56503","MARINA ONE","Condo","5.17",NA
"56504","MARINA ONE","Condo","4.73",NA
"56505","MARINA ONE","Condo","4.86",NA
"56506","MARINA ONE","Condo","4.79",NA
"56507","MARINA ONE","Condo","4.85",NA
"56508","MARINA ONE","Condo","4.46",NA
"56509","MARINA ONE","Condo","5.71",NA
"56510","MARINA ONE","Condo","5.49",NA
"56511","MARINA ONE","Condo","4.6",NA
"56512","MARINA ONE","Condo","5",NA
"56513","MARINA ONE","Condo","6.17",NA
"56514","MARINA ONE","Condo","5.26",NA
"56515","MARINA ONE","Condo",NA,NA
"56516","MARINA ONE","Condo","5.26",NA
"56517","MARINA ONE","Condo","4.74",NA
"56518","MARINA ONE","Condo","5.26",NA
"56519","MARINA ONE","Condo","5.19",NA
"56520","MARINA ONE","Condo","4.55",NA
"56521","MARINA ONE","Condo","4.6",NA
"56522","MARINA ONE","Condo","5",NA
"56523","MARINA ONE","Condo","6.17",NA
"56524","MARINA ONE","Condo","5.26",NA
"56525","MARINA ONE","Condo",NA,NA
"56526","MARINA ONE","Condo","5.26",NA
"56527","MARINA ONE","Condo","4.74",NA
"56528","MARINA ONE","Condo","5.26",NA
"56529","MARINA ONE","Condo","5.19",NA
"56530","MARINA ONE","Condo","4.55",NA
"56531","MARINA ONE","Condo","5.31",NA
"56532","MARINA ONE","Condo","4.61",NA
"56533","MARINA ONE","Condo","4.65",NA
"56534","MARINA ONE","Condo","4.42",NA
"56535","MARINA ONE","Condo","5.07",NA
"56536","MARINA ONE","Condo","4.71",NA
"56537","MARINA ONE","Condo","5",NA
"56538","MARINA ONE","Condo","4.82",NA
"56539","MARINA ONE","Condo","5.42",NA
"56540","MARINA ONE","Condo","4.85",NA
"56541","MARINA ONE","Condo","4.74",NA
"56542","MARINA ONE","Condo","5.26",NA
"56543","MARINA ONE","Condo","5.24",NA
"56544","MARINA ONE","Condo","5.21",NA
"56545","MARINA ONE","Condo","4.61",NA
"56546","MARINA ONE","Condo","4.65",NA
"56547","MARINA ONE","Condo","5.18",NA
"56548","MARINA ONE","Condo","4.79",NA
"56549","MARINA ONE","Condo","4.79",NA
"56550","MARINA ONE","Condo","4.78",NA
"56551","MARINA ONE","Condo","4.74",NA
"56552","MARINA ONE","Condo","5.26",NA
"56553","MARINA ONE","Condo","5.24",NA
"56554","MARINA ONE","Condo","5.21",NA
"56555","MARINA ONE","Condo","4.61",NA
"56556","MARINA ONE","Condo","4.65",NA
"56557","MARINA ONE","Condo","5.18",NA
"56558","MARINA ONE","Condo","4.79",NA
"56559","MARINA ONE","Condo","4.79",NA
"56560","MARINA ONE","Condo","4.78",NA
"56561","MARINA ONE","Condo","5",NA
"56562","MARINA ONE","Condo","4.82",NA
"56563","MARINA ONE","Condo","4.87",NA
"56564","MARINA ONE","Condo","5.35",NA
"56565","MARINA ONE","Condo","4.84",NA
"56566","MARINA ONE","Condo","4.78",NA
"56567","MARINA ONE","Condo","4.73",NA
"56568","MARINA ONE","Condo","5.42",NA
"56569","MARINA ONE","Condo","5.19",NA
"56570","MARINA ONE","Condo","5.08",NA
"56571","MARINA ONE","Condo","5.81",NA
"56572","MARINA ONE","Condo","5.55",NA
"56573","MARINA ONE","Condo","4.74",NA
"56574","MARINA ONE","Condo","5.16",NA
"56575","MARINA ONE","Condo","4.85",NA
"56576","MARINA ONE","Condo","4.4",NA
"56577","MARINA ONE","Condo","4.71",NA
"56578","MARINA ONE","Condo","4.69",NA
"56579","MARINA ONE","Condo","5.08",NA
"56580","MARINA ONE","Condo","6.17",NA
"56581","MARINA ONE","Condo","5.81",NA
"56582","MARINA ONE","Condo","5.55",NA
"56583","MARINA ONE","Condo","4.74",NA
"56584","MARINA ONE","Condo","5.16",NA
"56585","MARINA ONE","Condo","4.85",NA
"56586","MARINA ONE","Condo","4.4",NA
"56587","MARINA ONE","Condo","4.71",NA
"56588","MARINA ONE","Condo","4.69",NA
"56589","MARINA ONE","Condo","5.08",NA
"56590","MARINA ONE","Condo","6.17",NA
"56591","MARINA ONE","Condo","5.18",NA
"56592","MARINA ONE","Condo","4.61",NA
"56593","MARINA ONE","Condo","4.65",NA
"56594","MARINA ONE","Condo","5.18",NA
"56595","MARINA ONE","Condo","4.79",NA
"56596","MARINA ONE","Condo","4.82",NA
"56597","MARINA ONE","Condo","4.84",NA
"56598","MARINA ONE","Condo","5.49",NA
"56599","MARINA ONE","Condo","4.91",NA
"56600","MARINA ONE","Condo","5",NA
"56601","MARINA ONE","Condo","5.42",NA
"56602","MARINA ONE","Condo","5.08",NA
"56603","MARTIN PLACE RESIDENCES","Condo","4.98",NA
"56604","MARTIN PLACE RESIDENCES","Condo","4.99",NA
"56605","MARTIN PLACE RESIDENCES","Condo","6.03",NA
"56606","MARTIN PLACE RESIDENCES","Condo","4.7",NA
"56607","MARTIN PLACE RESIDENCES","Condo","4.79",NA
"56608","MARTIN PLACE RESIDENCES","Condo","5.28",NA
"56609","MARTIN PLACE RESIDENCES","Condo","4.94",NA
"56610","MARTIN PLACE RESIDENCES","Condo","4.79",NA
"56611","MARINA ONE","Condo","5.42",NA
"56612","MARINA ONE","Condo","5.08",NA
"56613","MARTIN PLACE RESIDENCES","Condo","4.98",NA
"56614","MARTIN PLACE RESIDENCES","Condo","4.99",NA
"56615","MARTIN PLACE RESIDENCES","Condo","6.03",NA
"56616","MARTIN PLACE RESIDENCES","Condo","4.7",NA
"56617","MARTIN PLACE RESIDENCES","Condo","4.79",NA
"56618","MARTIN PLACE RESIDENCES","Condo","5.28",NA
"56619","MARTIN PLACE RESIDENCES","Condo","4.94",NA
"56620","MARTIN PLACE RESIDENCES","Condo","4.79",NA
"56621","MARTIN PLACE RESIDENCES","Condo","4.79",NA
"56622","MARTIN PLACE RESIDENCES","Condo","5.28",NA
"56623","MARTIN PLACE RESIDENCES","Condo","5.17",NA
"56624","MARTIN PLACE RESIDENCES","Condo","4.75",NA
"56625","MARTIN PLACE RESIDENCES","Condo","4.94",NA
"56626","MARTIN PLACE RESIDENCES","Condo","4.79",NA
"56627","MARTIN PLACE RESIDENCES","Condo","5.08",NA
"56628","MARTIN PLACE RESIDENCES","Condo","4.21",NA
"56629","MARTIN PLACE RESIDENCES","Condo","5.41",NA
"56630","MAYSPRINGS","NA","2.23",NA
"56631","MEADOWS @ PEIRCE","Condo","1.47",NA
"56632","MEDGE","NA","3.33",NA
"56633","MELVILLE PARK","NA","2.39",NA
"56634","MELVILLE PARK","NA","2.6",NA
"56635","MERAPRIME","Condo","4.47",NA
"56636","MERAPRIME","Condo","4.47",NA
"56637","MERAPRIME","Condo","4.65",NA
"56638","MERAPRIME","Condo","4.47",NA
"56639","MERAPRIME","Condo","4.47",NA
"56640","MERAPRIME","Condo","4.09",NA
"56641","MEADOWS @ PEIRCE","Condo","1.47",NA
"56642","MEDGE","NA","3.33",NA
"56643","MELVILLE PARK","NA","2.39",NA
"56644","MELVILLE PARK","NA","2.6",NA
"56645","MERAPRIME","Condo","4.47",NA
"56646","MERAPRIME","Condo","4.47",NA
"56647","MERAPRIME","Condo","4.65",NA
"56648","MERAPRIME","Condo","4.47",NA
"56649","MERAPRIME","Condo","4.47",NA
"56650","MERAPRIME","Condo","4.09",NA
"56651","MERAPRIME","Condo","4.01",NA
"56652","MILLPOINT","NA","3.43",NA
"56653","MIRAGE TOWER","Condo","4.74",NA
"56654","MIRAGE TOWER","Condo","3.02",NA
"56655","MIRO","NA",NA,NA
"56656","MIRO","NA","3.44",NA
"56657","MIRO","NA",NA,NA
"56658","MIRO","NA",NA,NA
"56659","MIRO","NA",NA,NA
"56660","MIRO","NA",NA,NA
"56661","MIRO","NA",NA,NA
"56662","MIRO","NA",NA,NA
"56663","MIRO","NA","3.44",NA
"56664","MODA","NA","4.32",NA
"56665","MON JERVOIS","NA","4",NA
"56666","MON JERVOIS","NA","3.87",NA
"56667","MONTEREY PARK","Condo","2.83",NA
"56668","MOUNT ROSIE GARDEN","Condo","2.55",NA
"56669","MOUNT ROSIE GARDEN","Condo","2.77",NA
"56670","MOUNT ROSIE GARDEN","Condo","2.77",NA
"56671","MIRO","NA",NA,NA
"56672","MIRO","NA",NA,NA
"56673","MIRO","NA","3.44",NA
"56674","MODA","NA","4.32",NA
"56675","MON JERVOIS","NA","4",NA
"56676","MON JERVOIS","NA","3.87",NA
"56677","MONTEREY PARK","Condo","2.83",NA
"56678","MOUNT ROSIE GARDEN","Condo","2.55",NA
"56679","MOUNT ROSIE GARDEN","Condo","2.77",NA
"56680","MOUNT ROSIE GARDEN","Condo","2.77",NA
"56681","MOUNT SOPHIA SUITES","NA","4.93",NA
"56682","MURANO","NA","2.81",NA
"56683","MUTIARA CREST","NA","5",NA
"56684","MY MANHATTAN","Condo",NA,NA
"56685","MY MANHATTAN","Condo","4.46",NA
"56686","MY MANHATTAN","Condo","3.51",NA
"56687","NATHAN RESIDENCES","NA","4.9",NA
"56688","NATHAN RESIDENCES","NA","4.9",NA
"56689","NATHAN RESIDENCES","NA","4.46",NA
"56690","NATHAN RESIDENCES","NA","4.45",NA
"56691","NATHAN RESIDENCES","NA","4.52",NA
"56692","NATHAN RESIDENCES","NA","4.56",NA
"56693","NATHAN RESIDENCES","NA","4.56",NA
"56694","NEPTUNE COURT","NA","2.05",NA
"56695","NEW FUTURA","Condo","6.83",NA
"56696","NEWTON 18","NA","4.54",NA
"56697","NEWTON EDGE","NA","4.25",NA
"56698","NEWTON EDGE","NA","4.29",NA
"56699","NEWTON EDGE","NA","4.29",NA
"56700","NEWTON GEMS","Condo","4.09",NA
"56701","NATHAN RESIDENCES","NA","4.52",NA
"56702","NATHAN RESIDENCES","NA","4.56",NA
"56703","NATHAN RESIDENCES","NA","4.56",NA
"56704","NEPTUNE COURT","NA","2.05",NA
"56705","NEW FUTURA","Condo","6.83",NA
"56706","NEWTON 18","NA","4.54",NA
"56707","NEWTON EDGE","NA","4.25",NA
"56708","NEWTON EDGE","NA","4.29",NA
"56709","NEWTON EDGE","NA","4.29",NA
"56710","NEWTON GEMS","Condo","4.09",NA
"56711","NEWTON GEMS","Condo","3.47",NA
"56712","NEWTON GEMS","Condo","3.45",NA
"56713","NEWTON GEMS","Condo","4.25",NA
"56714","NEWTON GEMS","Condo","3.39",NA
"56715","NEWTON GEMS","Condo","3.64",NA
"56716","NEWTON ONE","Condo","3.98",NA
"56717","NEWTON ONE","Condo","3.98",NA
"56718","NEWTON SUITES","NA","4.93",NA
"56719","NIM GARDENS","Condo","1.58",NA
"56720","NIN RESIDENCE","Condo","2.89",NA
"56721","NIN RESIDENCE","Condo","2.06",NA
"56722","NOMU","NA","6",NA
"56723","NORTHOAKS","Condo","1.93",NA
"56724","NORTHVALE","NA","2.11",NA
"56725","NORTHVALE","NA","2.11",NA
"56726","NORTHVALE","NA","2.11",NA
"56727","NORTHVALE","NA","2.11",NA
"56728","NORTHVALE","NA","2.11",NA
"56729","NOUVEL 18","Condo","5.25",NA
"56730","NOUVEL 18","Condo","5.33",NA
"56731","NIN RESIDENCE","Condo","2.06",NA
"56732","NOMU","NA","6",NA
"56733","NORTHOAKS","Condo","1.93",NA
"56734","NORTHVALE","NA","2.11",NA
"56735","NORTHVALE","NA","2.11",NA
"56736","NORTHVALE","NA","2.11",NA
"56737","NORTHVALE","NA","2.11",NA
"56738","NORTHVALE","NA","2.11",NA
"56739","NOUVEL 18","Condo","5.25",NA
"56740","NOUVEL 18","Condo","5.33",NA
"56741","NOUVEL 18","Condo","5.78",NA
"56742","NOUVEL 18","Condo","5.25",NA
"56743","NOUVEL 18","Condo","5.33",NA
"56744","NOUVEL 18","Condo","5.45",NA
"56745","NOUVEL 18","Condo","4.93",NA
"56746","NOUVEL 18","Condo","5.25",NA
"56747","NOUVEL 18","Condo","4.9",NA
"56748","NOUVEL 18","Condo","4.93",NA
"56749","NOVELIS @ NOVENA","NA","4.22",NA
"56750","NOVELIS @ NOVENA","NA","4.09",NA
"56751","NOVELIS @ NOVENA","NA","4.21",NA
"56752","NOVELIS @ NOVENA","NA","4.21",NA
"56753","NOVELIS @ NOVENA","NA","4.21",NA
"56754","NOVELIS @ NOVENA","NA","3.84",NA
"56755","NOVELIS @ NOVENA","NA","4.21",NA
"56756","NOVELIS @ NOVENA","NA","4.09",NA
"56757","NOVELIS @ NOVENA","NA","4.46",NA
"56758","NOVELIS @ NOVENA","NA","4.21",NA
"56759","NOVENA GARDENS","NA","11.67",NA
"56760","NOVENA HILL","NA",NA,NA
"56761","NOVELIS @ NOVENA","NA","4.21",NA
"56762","NOVELIS @ NOVENA","NA","4.21",NA
"56763","NOVELIS @ NOVENA","NA","4.21",NA
"56764","NOVELIS @ NOVENA","NA","3.84",NA
"56765","NOVELIS @ NOVENA","NA","4.21",NA
"56766","NOVELIS @ NOVENA","NA","4.09",NA
"56767","NOVELIS @ NOVENA","NA","4.46",NA
"56768","NOVELIS @ NOVENA","NA","4.21",NA
"56769","NOVENA GARDENS","NA","11.67",NA
"56770","NOVENA HILL","NA",NA,NA
"56771","NOVENA LODGE","Condo","3.33",NA
"56772","NOVENA LODGE","Condo","3.33",NA
"56773","NOVENA SUITES","NA","4.5",NA
"56774","NOVENA SUITES","NA","4.5",NA
"56775","NUOVO","Condo","2.42",NA
"56776","NUOVO","Condo","2.42",NA
"56777","OLA RESIDENCES @ MOUNTBATTEN","Condo","3.55",NA
"56778","OLA RESIDENCES @ MOUNTBATTEN","Condo","3.55",NA
"56779","ONE AMBER","Condo","3.97",NA
"56780","ONE AMBER","Condo","3.97",NA
"56781","ONE AMBER","Condo","3.45",NA
"56782","ONE AMBER","Condo","3.45",NA
"56783","ONE DEVONSHIRE","Condo","6.78",NA
"56784","ONE DEVONSHIRE","Condo","6.86",NA
"56785","ONE JERVOIS","Condo","4.33",NA
"56786","ONE JERVOIS","Condo","4.51",NA
"56787","ONE JERVOIS","Condo","4.15",NA
"56788","ONE JERVOIS","Condo","4.15",NA
"56789","ONE JERVOIS","Condo","4.88",NA
"56790","ONE JERVOIS","Condo","4.33",NA
"56791","ONE AMBER","Condo","3.45",NA
"56792","ONE AMBER","Condo","3.45",NA
"56793","ONE DEVONSHIRE","Condo","6.78",NA
"56794","ONE DEVONSHIRE","Condo","6.86",NA
"56795","ONE JERVOIS","Condo","4.33",NA
"56796","ONE JERVOIS","Condo","4.51",NA
"56797","ONE JERVOIS","Condo","4.15",NA
"56798","ONE JERVOIS","Condo","4.15",NA
"56799","ONE JERVOIS","Condo","4.88",NA
"56800","ONE JERVOIS","Condo","4.33",NA
"56801","ONE JERVOIS","Condo","3.37",NA
"56802","ONE JERVOIS","Condo","4.15",NA
"56803","ONE NORTH RESIDENCES","Condo","4.5",NA
"56804","ONE NORTH RESIDENCES","Condo","3.76",NA
"56805","ONE NORTH RESIDENCES","Condo","3.47",NA
"56806","ONE NORTH RESIDENCES","Condo","4.51",NA
"56807","ONE NORTH RESIDENCES","Condo","3.76",NA
"56808","ONE NORTH RESIDENCES","Condo","3.76",NA
"56809","ONE NORTH RESIDENCES","Condo","3.76",NA
"56810","ONE SHENTON","Condo","5.79",NA
"56811","ONE SHENTON","Condo","5.54",NA
"56812","ONE SHENTON","Condo",NA,NA
"56813","ONE SHENTON","Condo","3.72",NA
"56814","ONE SHENTON","Condo",NA,NA
"56815","ONE SHENTON","Condo","5.09",NA
"56816","ONE SHENTON","Condo",NA,NA
"56817","ONE SHENTON","Condo","5.68",NA
"56818","ONE SHENTON","Condo","4.33",NA
"56819","ONE SHENTON","Condo","5.09",NA
"56820","ONE SHENTON","Condo","4.15",NA
"56821","ONE SHENTON","Condo","5.54",NA
"56822","ONE SHENTON","Condo",NA,NA
"56823","ONE SHENTON","Condo","3.72",NA
"56824","ONE SHENTON","Condo",NA,NA
"56825","ONE SHENTON","Condo","5.09",NA
"56826","ONE SHENTON","Condo",NA,NA
"56827","ONE SHENTON","Condo","5.68",NA
"56828","ONE SHENTON","Condo","4.33",NA
"56829","ONE SHENTON","Condo","5.09",NA
"56830","ONE SHENTON","Condo","4.15",NA
"56831","ONE SHENTON","Condo","5.68",NA
"56832","ONE SHENTON","Condo","4.89",NA
"56833","ONE SHENTON","Condo","4.12",NA
"56834","ONE SHENTON","Condo",NA,NA
"56835","ONE SHENTON","Condo",NA,NA
"56836","ONE SHENTON","Condo","3.86",NA
"56837","ONE SHENTON","Condo","4.2",NA
"56838","ONE SHENTON","Condo","5.09",NA
"56839","ONE SHENTON","Condo","6.02",NA
"56840","ONE SHENTON","Condo","7.06",NA
"56841","ONE TREE HILL","NA",NA,NA
"56842","ONE TREE HILL","NA",NA,NA
"56843","ONZE @ TANJONG PAGAR","NA","6.23",NA
"56844","ONZE @ TANJONG PAGAR","NA","5.79",NA
"56845","ONZE @ TANJONG PAGAR","NA","5.83",NA
"56846","OPTIMA @ TANAH MERAH","Condo","3.5",NA
"56847","ORANGE REGENCY","NA","3.72",NA
"56848","ORANGE REGENCY","NA","3.66",NA
"56849","ORCHARD SCOTTS","Condo","4.38",NA
"56850","ORCHARD SCOTTS","Condo","5.99",NA
"56851","ONE TREE HILL","NA",NA,NA
"56852","ONE TREE HILL","NA",NA,NA
"56853","ONZE @ TANJONG PAGAR","NA","6.23",NA
"56854","ONZE @ TANJONG PAGAR","NA","5.79",NA
"56855","ONZE @ TANJONG PAGAR","NA","5.83",NA
"56856","OPTIMA @ TANAH MERAH","Condo","3.5",NA
"56857","ORANGE REGENCY","NA","3.72",NA
"56858","ORANGE REGENCY","NA","3.66",NA
"56859","ORCHARD SCOTTS","Condo","4.38",NA
"56860","ORCHARD SCOTTS","Condo","5.99",NA
"56861","ORCHARD SCOTTS","Condo","6.32",NA
"56862","ORCHARD SCOTTS","Condo","4.39",NA
"56863","ORCHARD SCOTTS","Condo","5.54",NA
"56864","OXLEY MANSION","NA","2.5",NA
"56865","OXLEY MANSION","NA","2.5",NA
"56866","PALAZZETTO","NA","3.3",NA
"56867","PALM GARDENS","Condo","2.06",NA
"56868","PALM GARDENS","Condo","2.06",NA
"56869","PALM SPRING","Condo","3.01",NA
